dataset_id,cell_type,cell_type_ontology_term_id,cell_type_ontology_depth,disease,reference,n_donors_A,n_donors_B,n_cells,cells_per_donor_by_group,median_counts_per_cell_by_group,permutation_count,confound_flags,confound_cramers_v,pooled_flag,residual_df,integer_check,frozen_universe_size,fitType,sigma_donor_estimate,envelope_min_donors_per_group,envelope_max_sigma_supported,envelope_membership,gate_status,gate_failures,dropped_thin_donors,dropped_missing_donor_cells,confound_exclusion_reasons,covariate_candidates,admitted_to_sweep,admission_blockers,census_version,role,dataset_rank,dataset_short,expected_effect,min_donors_per_group,cells_per_donor_bin_A,cells_per_donor_bin_B
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney interstitial cell,CL:1000500,pending,chronic kidney disease,normal,33,26,5198,"{""A"": {""max"": 220, ""median"": 75.0, ""min"": 10, ""n_cells"": 2589, ""n_donors"": 33}, ""B"": {""max"": 853, ""median"": 57.5, ""min"": 18, ""n_cells"": 2609, ""n_donors"": 26}}","{""A"": 2384.0, ""B"": 4442.0}",39602161018878633,"[""sequencing_depth_bin:partial_confound_v=0.467"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.467, ""suspension_type"": null, ""tissue_general"": null}",unresolved,57,pending,pending,pending,pending,pending,0.7,pending,candidate,[],"{""27-10053"": 5, ""27-10071"": 3, ""28-10051"": 1, ""31-10042"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,26,"[30,100)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,pending,chronic kidney disease,normal,36,23,30551,"{""A"": {""max"": 2439, ""median"": 330.5, ""min"": 20, ""n_cells"": 23812, ""n_donors"": 36}, ""B"": {""max"": 1338, ""median"": 197.0, ""min"": 31, ""n_cells"": 6739, ""n_donors"": 23}}","{""A"": 4008.5, ""B"": 5916.0}",14420954992868970,"[""sequencing_depth_bin:partial_confound_v=0.617"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.617, ""suspension_type"": null, ""tissue_general"": null}",unresolved,57,pending,pending,pending,pending,pending,0.7,pending,candidate,[],"{""163-4"": 2, ""28-10051"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,23,"[300,1000)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,pending,chronic kidney disease,normal,29,3,3568,"{""A"": {""max"": 518, ""median"": 70.0, ""min"": 10, ""n_cells"": 3300, ""n_donors"": 29}, ""B"": {""max"": 140, ""median"": 116.0, ""min"": 12, ""n_cells"": 268, ""n_donors"": 3}}","{""A"": 5066.0, ""B"": 9102.0}",4960,"[""sequencing_depth_bin:partial_confound_v=0.252"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.252, ""suspension_type"": null, ""tissue_general"": null}",unresolved,30,pending,pending,pending,pending,pending,,pending,candidate,[],"{""163-2"": 1, ""163-4"": 1, ""164-10"": 7, ""164-3"": 2, ""165-9"": 2, ""28-10051"": 1, ""29-10010"": 5, ""29-10386"": 5, ""31-10000"": 3, ""31-10001"": 7, ""PRE018-1"": 9, ""PRE019"": 3, ""PRE055-1"": 4, ""PRE062-1"": 1, ""PRE98sc"": 8, ""Sample1153-EO1"": 6, ""Sample1153-EO2"": 1, ""Sample1157-EO1"": 1, ""Sample1158-EO1"": 1, ""Sample1158-EO3"": 2, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[30,100)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thin descending limb epithelial cell,CL:1001111,pending,chronic kidney disease,normal,13,3,3563,"{""A"": {""max"": 957, ""median"": 242.0, ""min"": 10, ""n_cells"": 3320, ""n_donors"": 13}, ""B"": {""max"": 159, ""median"": 74.0, ""min"": 10, ""n_cells"": 243, ""n_donors"": 3}}","{""A"": 3111.0, ""B"": 4049.0}",560,"[""sequencing_depth_bin:partial_confound_v=0.353"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.353, ""suspension_type"": null, ""tissue_general"": null}",unresolved,14,pending,pending,pending,pending,pending,,pending,candidate,[],"{""164-10"": 1, ""27-10041"": 3, ""27-10119"": 1, ""29-10012"": 1, ""29-10013"": 1, ""29-10400"": 1, ""31-10013"": 1, ""31-10042"": 3, ""31-10210"": 4, ""31-10236"": 1, ""PRE019"": 2, ""Sample1157-EO2"": 2, ""Sample1158-EO2"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[100,300)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,mature NK T cell,CL:0000814,pending,chronic kidney disease,normal,20,6,1389,"{""A"": {""max"": 162, ""median"": 52.0, ""min"": 10, ""n_cells"": 1243, ""n_donors"": 20}, ""B"": {""max"": 52, ""median"": 15.5, ""min"": 11, ""n_cells"": 146, ""n_donors"": 6}}","{""A"": 1764.0, ""B"": 2687.5}",230230,"[""sequencing_depth_bin:partial_confound_v=0.222"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.222, ""suspension_type"": null, ""tissue_general"": null}",unresolved,24,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""163-3"": 1, ""163-5"": 7, ""164-10"": 3, ""164-6"": 5, ""165-9"": 2, ""27-10039"": 3, ""27-10041"": 1, ""27-10053"": 1, ""28-10051"": 2, ""28-12518"": 2, ""29-10008"": 1, ""29-10010"": 1, ""29-10011"": 3, ""29-10386"": 9, ""29-10406"": 1, ""31-10001"": 2, ""31-10035"": 4, ""31-10042"": 1, ""31-10210"": 1, ""PRE018-1"": 8, ""PRE019"": 2, ""PRE055-1"": 1, ""Sample1153-EO1"": 2, ""Sample1153-EO2"": 9, ""Sample1157-EO2"": 3, ""Sample1157-EO3"": 4, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,6,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,monocyte,CL:0000576,pending,chronic kidney disease,normal,32,14,2339,"{""A"": {""max"": 222, ""median"": 58.0, ""min"": 10, ""n_cells"": 1941, ""n_donors"": 32}, ""B"": {""max"": 71, ""median"": 20.0, ""min"": 13, ""n_cells"": 398, ""n_donors"": 14}}","{""A"": 3432.0, ""B"": 5652.0}",239877544005,"[""sequencing_depth_bin:partial_confound_v=0.483"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.483, ""suspension_type"": null, ""tissue_general"": null}",unresolved,44,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""165-9"": 6, ""27-10039"": 4, ""27-10071"": 9, ""28-10051"": 4, ""28-12518"": 8, ""31-10000"": 3, ""PRE018-1"": 9, ""PRE027"": 6, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 7, ""Sample1157-EO3"": 7, ""Sample1158-EO1"": 5, ""Sample1158-EO2"": 3, ""Sample1158-EO3"": 6, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,14,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,mononuclear phagocyte,CL:0000113,pending,chronic kidney disease,normal,20,10,1628,"{""A"": {""max"": 230, ""median"": 23.5, ""min"": 10, ""n_cells"": 661, ""n_donors"": 20}, ""B"": {""max"": 636, ""median"": 18.5, ""min"": 14, ""n_cells"": 967, ""n_donors"": 10}}","{""A"": 3046.0, ""B"": 8552.0}",30045015,"[""sequencing_depth_bin:partial_confound_v=0.436"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.436, ""suspension_type"": null, ""tissue_general"": null}",unresolved,28,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""164-10"": 5, ""164-3"": 7, ""164-6"": 8, ""165-9"": 8, ""27-10041"": 3, ""27-10053"": 5, ""27-10071"": 3, ""28-10051"": 1, ""28-11515"": 4, ""28-12263"": 4, ""28-12381"": 8, ""28-12490"": 4, ""28-12518"": 3, ""29-10386"": 3, ""29-10404"": 6, ""29-10406"": 5, ""31-10000"": 5, ""31-10001"": 7, ""31-10042"": 5, ""31-10078"": 9, ""31-10210"": 7, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 7, ""Sample1153-EO3"": 4, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 1, ""Sample1157-EO3"": 2, ""Sample1158-EO3"": 2, ""Sample1162-EO1"": 2, ""Sample1162-EO2"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,10,"[10,30)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,natural killer cell,CL:0000623,pending,chronic kidney disease,normal,10,9,958,"{""A"": {""max"": 232, ""median"": 29.0, ""min"": 13, ""n_cells"": 663, ""n_donors"": 10}, ""B"": {""max"": 169, ""median"": 15.0, ""min"": 12, ""n_cells"": 295, ""n_donors"": 9}}","{""A"": 2003.0, ""B"": 3850.0}",92378,"[""sequencing_depth_bin:partial_confound_v=0.379"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.379, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""163-2"": 6, ""163-4"": 9, ""164-10"": 4, ""165-9"": 5, ""27-10053"": 2, ""27-10071"": 5, ""27-10112"": 1, ""28-11515"": 3, ""28-12381"": 4, ""28-12490"": 2, ""28-12518"": 4, ""29-10008"": 6, ""29-10380"": 1, ""29-10400"": 1, ""29-10406"": 1, ""29-10410"": 1, ""31-10000"": 1, ""31-10040"": 1, ""31-10078"": 1, ""31-10154"": 1, ""PRE019"": 8, ""PRE027"": 6, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 4, ""Sample1157-EO1"": 5, ""Sample1157-EO3"": 8, ""Sample1158-EO1"": 1, ""Sample1158-EO2"": 5, ""Sample1158-EO3"": 8, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,9,"[10,30)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,non-classical monocyte,CL:0000875,pending,chronic kidney disease,normal,11,3,322,"{""A"": {""max"": 56, ""median"": 24.0, ""min"": 10, ""n_cells"": 284, ""n_donors"": 11}, ""B"": {""max"": 17, ""median"": 11.0, ""min"": 10, ""n_cells"": 38, ""n_donors"": 3}}","{""A"": 2311.0, ""B"": 1839.5}",364,"[""sequencing_depth_bin:partial_confound_v=0.389"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.389, ""suspension_type"": null, ""tissue_general"": null}",unresolved,12,pending,pending,pending,pending,pending,,pending,candidate,[],"{""163-3"": 1, ""163-5"": 2, ""164-10"": 1, ""164-3"": 1, ""164-6"": 4, ""27-10039"": 1, ""27-10041"": 1, ""27-10053"": 5, ""28-11515"": 1, ""28-12263"": 3, ""28-12490"": 1, ""29-10006"": 7, ""29-10010"": 7, ""29-10404"": 3, ""29-10410"": 7, ""31-10000"": 2, ""31-10013"": 3, ""31-10078"": 5, ""31-10210"": 7, ""PRE018-1"": 2, ""PRE027"": 1, ""PRE055-1"": 2, ""PRE98sc"": 4, ""Sample1153-EO1"": 3, ""Sample1153-EO3"": 1, ""Sample1162-EO2"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[10,30)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,parietal epithelial cell,CL:1000452,pending,chronic kidney disease,normal,7,8,522,"{""A"": {""max"": 98, ""median"": 38.0, ""min"": 18, ""n_cells"": 341, ""n_donors"": 7}, ""B"": {""max"": 44, ""median"": 18.0, ""min"": 11, ""n_cells"": 181, ""n_donors"": 8}}","{""A"": 3152.0, ""B"": 4254.0}",6435,"[""sequencing_depth_bin:partial_confound_v=0.5"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.5, ""suspension_type"": null, ""tissue_general"": null}",unresolved,13,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""165-9"": 5, ""28-10051"": 1, ""31-10000"": 7, ""31-10001"": 4, ""31-10042"": 2, ""PRE055-1"": 1, ""PRE062-1"": 7, ""Sample1153-EO1"": 8, ""Sample1153-EO3"": 9, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 8, ""Sample1158-EO2"": 1, ""Sample1158-EO3"": 5, ""Sample1162-EO1"": 2, ""Sample1162-EO2"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,7,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,podocyte,CL:0000653,pending,chronic kidney disease,normal,6,6,305,"{""A"": {""max"": 61, ""median"": 16.5, ""min"": 10, ""n_cells"": 145, ""n_donors"": 6}, ""B"": {""max"": 56, ""median"": 23.0, ""min"": 13, ""n_cells"": 160, ""n_donors"": 6}}","{""A"": 3500.0, ""B"": 4882.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""164-10"": 5, ""27-10041"": 2, ""27-10053"": 1, ""27-10071"": 5, ""29-10010"": 1, ""29-10011"": 3, ""29-10012"": 4, ""29-10016"": 6, ""29-10280"": 7, ""29-10380"": 1, ""29-10386"": 1, ""29-10398"": 3, ""29-10400"": 2, ""29-10404"": 2, ""29-10410"": 6, ""31-10000"": 2, ""31-10013"": 3, ""31-10078"": 3, ""31-10210"": 5, ""31-10236"": 2, ""PRE018-1"": 6, ""PRE027"": 5, ""PRE038"": 2, ""Sample1153-EO1"": 6, ""Sample1153-EO3"": 1, ""Sample1157-EO1"": 1, ""Sample1157-EO2"": 6, ""Sample1158-EO2"": 1, ""Sample1158-EO3"": 5, ""Sample1162-EO1"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,6,"[10,30)","[10,30)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,B cell,CL:0000236,pending,pulmonary emphysema,normal,3,3,2128,"{""A"": {""max"": 669, ""median"": 436.0, ""min"": 407, ""n_cells"": 1512, ""n_donors"": 3}, ""B"": {""max"": 344, ""median"": 224.0, ""min"": 48, ""n_cells"": 616, ""n_donors"": 3}}","{""A"": 5059.5, ""B"": 3856.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[300,1000)","[100,300)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,T cell,CL:0000084,pending,pulmonary emphysema,normal,3,3,12953,"{""A"": {""max"": 3870, ""median"": 3106.0, ""min"": 2560, ""n_cells"": 9536, ""n_donors"": 3}, ""B"": {""max"": 2034, ""median"": 871.0, ""min"": 512, ""n_cells"": 3417, ""n_donors"": 3}}","{""A"": 3873.0, ""B"": 3539.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[3000,inf)","[300,1000)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,alveolar macrophage,CL:0000583,pending,pulmonary emphysema,normal,3,3,680,"{""A"": {""max"": 115, ""median"": 91.0, ""min"": 83, ""n_cells"": 289, ""n_donors"": 3}, ""B"": {""max"": 196, ""median"": 110.0, ""min"": 85, ""n_cells"": 391, ""n_donors"": 3}}","{""A"": 1522.0, ""B"": 6788.0}",20,"[""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.0, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],[],False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[30,100)","[100,300)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,dendritic cell,CL:0000451,pending,pulmonary emphysema,normal,3,3,628,"{""A"": {""max"": 204, ""median"": 130.0, ""min"": 103, ""n_cells"": 437, ""n_donors"": 3}, ""B"": {""max"": 90, ""median"": 71.0, ""min"": 30, ""n_cells"": 191, ""n_donors"": 3}}","{""A"": 16996.0, ""B"": 13529.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[100,300)","[30,100)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,macrophage,CL:0000235,pending,pulmonary emphysema,normal,3,3,2982,"{""A"": {""max"": 419, ""median"": 404.0, ""min"": 255, ""n_cells"": 1078, ""n_donors"": 3}, ""B"": {""max"": 993, ""median"": 494.0, ""min"": 417, ""n_cells"": 1904, ""n_donors"": 3}}","{""A"": 10060.0, ""B"": 13322.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[300,1000)","[300,1000)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,mast cell,CL:0000097,pending,pulmonary emphysema,normal,3,3,2495,"{""A"": {""max"": 1211, ""median"": 628.0, ""min"": 247, ""n_cells"": 2086, ""n_donors"": 3}, ""B"": {""max"": 164, ""median"": 128.0, ""min"": 117, ""n_cells"": 409, ""n_donors"": 3}}","{""A"": 5861.0, ""B"": 3947.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[300,1000)","[100,300)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,monocyte,CL:0000576,pending,pulmonary emphysema,normal,3,3,8823,"{""A"": {""max"": 2097, ""median"": 1113.0, ""min"": 1038, ""n_cells"": 4248, ""n_donors"": 3}, ""B"": {""max"": 1936, ""median"": 1576.0, ""min"": 1063, ""n_cells"": 4575, ""n_donors"": 3}}","{""A"": 9883.0, ""B"": 9299.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[1000,3000)","[1000,3000)"
1e5bd3b8-6a0e-4959-8d69-cafed30fe814,natural killer cell,CL:0000623,pending,pulmonary emphysema,normal,3,3,3709,"{""A"": {""max"": 1373, ""median"": 850.0, ""min"": 456, ""n_cells"": 2679, ""n_donors"": 3}, ""B"": {""max"": 479, ""median"": 299.0, ""min"": 252, ""n_cells"": 1030, ""n_donors"": 3}}","{""A"": 4037.0, ""B"": 2957.0}",20,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,"Emphysema Cell Atlas, immune cells",not_applicable,3,"[300,1000)","[100,300)"
