tier,dataset_id,dataset_short,cell_type,disease,reference,role,n_donors_A,n_donors_B,n_donors_total,n_cells,n_cells_test_real,f_real,permutation_count,resolution,mean_assignment_total,std_low,z_low,percentile_low,median_drift_A_low,median_drift_B_low,std_high,z_high,percentile_high,median_drift_A_high,median_drift_B_high,tau,t_star,q_low,n_survivors_low,survivors_denominator_low,q_mc_se_low,status_low,void_low,q_high,n_survivors_high,survivors_denominator_high,q_mc_se_high,status_high,void_high
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,conventional dendritic cell,respiratory system disorder,normal,candidate,13,11,24,3044,912,0.299606,2496144,sampled,1648.833333,303.316925,-2.429252,0.0,16.0,64.0,512.769216,-1.436969,0.07845,38.0,86.0,0.025,76,0.00085,17,20000,0.000206,coarse,False,0.02315,463,20000,0.001063,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,conventional dendritic cell,respiratory system disorder,normal,candidate,13,11,24,3044,912,0.299606,2496144,sampled,1648.833333,303.316925,-2.429252,0.0,16.0,64.0,512.769216,-1.436969,0.07845,38.0,86.0,0.05,152,0.01,200,20000,0.000704,full,False,0.05915,1183,20000,0.001668,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,conventional dendritic cell,respiratory system disorder,normal,candidate,13,11,24,3044,912,0.299606,2496144,sampled,1648.833333,303.316925,-2.429252,0.0,16.0,64.0,512.769216,-1.436969,0.07845,38.0,86.0,0.075,228,0.0315,630,20000,0.001235,full,False,0.10335,2067,20000,0.002153,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,conventional dendritic cell,respiratory system disorder,normal,candidate,13,11,24,3044,912,0.299606,2496144,sampled,1648.833333,303.316925,-2.429252,0.0,16.0,64.0,512.769216,-1.436969,0.07845,38.0,86.0,0.1,304,0.06995,1399,20000,0.001804,full,False,0.17405,3481,20000,0.002681,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,COVID-19,normal,candidate,48,10,58,10361,6637,0.640575,52179482355,sampled,8574.62069,683.810759,-2.833563,0.00745,38.5,90.0,1078.864322,-1.795982,0.05065,74.5,116.0,0.01,103,0.0164,328,20000,0.000898,full,False,0.01295,259,20000,0.000799,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,COVID-19,normal,candidate,48,10,58,10361,6637,0.640575,52179482355,sampled,8574.62069,683.810759,-2.833563,0.00745,38.5,90.0,1078.864322,-1.795982,0.05065,74.5,116.0,0.025,259,0.02825,565,20000,0.001172,full,False,0.03725,745,20000,0.001339,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,COVID-19,normal,candidate,48,10,58,10361,6637,0.640575,52179482355,sampled,8574.62069,683.810759,-2.833563,0.00745,38.5,90.0,1078.864322,-1.795982,0.05065,74.5,116.0,0.05,518,0.04095,819,20000,0.001401,full,False,0.09165,1833,20000,0.00204,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,COVID-19,normal,candidate,48,10,58,10361,6637,0.640575,52179482355,sampled,8574.62069,683.810759,-2.833563,0.00745,38.5,90.0,1078.864322,-1.795982,0.05065,74.5,116.0,0.075,777,0.15975,3195,20000,0.002591,full,False,0.13975,2795,20000,0.002452,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,COVID-19,normal,candidate,48,10,58,10361,6637,0.640575,52179482355,sampled,8574.62069,683.810759,-2.833563,0.00745,38.5,90.0,1078.864322,-1.795982,0.05065,74.5,116.0,0.1,1036,0.17175,3435,20000,0.002667,full,False,0.1974,3948,20000,0.002815,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,respiratory system disorder,normal,candidate,12,10,22,5401,1677,0.310498,646646,enumerated,2946.0,863.988561,-1.468769,0.043944,55.5,90.0,1127.566913,-1.125432,0.158052,42.5,116.0,0.01,54,0.050131,32417,646646,,full,False,0.01559,10081,646646,,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,respiratory system disorder,normal,candidate,12,10,22,5401,1677,0.310498,646646,enumerated,2946.0,863.988561,-1.468769,0.043944,55.5,90.0,1127.566913,-1.125432,0.158052,42.5,116.0,0.025,135,0.08481,54842,646646,,full,False,0.03128,20227,646646,,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,respiratory system disorder,normal,candidate,12,10,22,5401,1677,0.310498,646646,enumerated,2946.0,863.988561,-1.468769,0.043944,55.5,90.0,1127.566913,-1.125432,0.158052,42.5,116.0,0.05,270,0.160714,103925,646646,,full,False,0.082727,53495,646646,,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,respiratory system disorder,normal,candidate,12,10,22,5401,1677,0.310498,646646,enumerated,2946.0,863.988561,-1.468769,0.043944,55.5,90.0,1127.566913,-1.125432,0.158052,42.5,116.0,0.075,405,0.234932,151918,646646,,full,False,0.132709,85816,646646,,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,gamma-delta T cell,respiratory system disorder,normal,candidate,12,10,22,5401,1677,0.310498,646646,enumerated,2946.0,863.988561,-1.468769,0.043944,55.5,90.0,1127.566913,-1.125432,0.158052,42.5,116.0,0.1,540,0.320266,207099,646646,,full,False,0.175909,113751,646646,,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,COVID-19,normal,candidate,53,11,64,56819,41808,0.73581,743595781824,sampled,47053.234375,3729.679868,-1.40635,0.1701,196.0,419.0,6150.918473,-0.852756,0.24745,498.0,137.0,0.01,568,0.00385,77,20000,0.000438,full,False,0.1616,3232,20000,0.002603,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,COVID-19,normal,candidate,53,11,64,56819,41808,0.73581,743595781824,sampled,47053.234375,3729.679868,-1.40635,0.1701,196.0,419.0,6150.918473,-0.852756,0.24745,498.0,137.0,0.025,1420,0.04625,925,20000,0.001485,full,False,0.1828,3656,20000,0.002733,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,COVID-19,normal,candidate,53,11,64,56819,41808,0.73581,743595781824,sampled,47053.234375,3729.679868,-1.40635,0.1701,196.0,419.0,6150.918473,-0.852756,0.24745,498.0,137.0,0.05,2840,0.1431,2862,20000,0.002476,full,False,0.1828,3656,20000,0.002733,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,COVID-19,normal,candidate,53,11,64,56819,41808,0.73581,743595781824,sampled,47053.234375,3729.679868,-1.40635,0.1701,196.0,419.0,6150.918473,-0.852756,0.24745,498.0,137.0,0.075,4261,0.2875,5750,20000,0.0032,full,False,0.202,4040,20000,0.002839,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,COVID-19,normal,candidate,53,11,64,56819,41808,0.73581,743595781824,sampled,47053.234375,3729.679868,-1.40635,0.1701,196.0,419.0,6150.918473,-0.852756,0.24745,498.0,137.0,0.1,5681,0.301,6020,20000,0.003243,full,False,0.55445,11089,20000,0.003515,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,respiratory system disorder,normal,candidate,15,11,26,20402,5391,0.264239,7726160,sampled,11770.384615,4559.901292,-1.399018,0.00385,114.0,419.0,5151.294349,-1.238404,0.1699,77.0,137.0,0.01,204,0.005,100,20000,0.000499,full,False,0.00595,119,20000,0.000544,full,False
manifest,01ad3cd7-3929-4654-84c0-6db05bd5fd59,,natural killer cell,respiratory system disorder,normal,candidate,15,11,26,20402,5391,0.264239,7726160,sampled,11770.384615,4559.901292,-1.399018,0.00385,114.0,419.0,5151.294349,-1.238404,0.1699,77.0,137.0,0.025,510,0.0495,990,20000,0.001534,full,False,0.00665,133,20000,0.000575,full,False
